method,variable,importance,p_value,score,time,group_based,group_stack
CPI-DNN,25104-2.0,-7.021303446039643e-06,0.8581027406973469,0.0228086176490761,5.458830177799973,False,False
CPI-DNN,25061-2.0,-7.17868190832239e-06,0.8602154420765525,0.0228086176490761,5.458830177799973,False,False
CPI-DNN,25396-2.0,-6.671830317296059e-06,0.8656970538305082,0.0228086176490761,5.458830177799973,False,False
CPI-DNN,6160-2.0,-0.0001049452441792929,0.8728531347442827,0.0228086176490761,5.458830177799973,False,False
CPI-DNN,25904-2.0,-3.249743550700107e-05,0.8861969150158799,0.0228086176490761,5.458830177799973,False,False
CPI-DNN,25252-2.0,-1.1903191174068225e-05,0.9184995867513452,0.0228086176490761,5.458830177799973,False,False
CPI-DNN,25910-2.0,-3.387017905780877e-05,0.9348013135501574,0.0228086176490761,5.458830177799973,False,False
CPI-DNN,25059-2.0,-1.9805747913989175e-05,0.9743227781966747,0.0228086176490761,5.458830177799973,False,False
CPI-DNN,21022-0.0,-0.0005789892603868577,0.9944066027935522,0.0228086176490761,5.458830177799973,False,False
CPI-DNN,25301-2.0,-3.6539315528412058e-06,0.9972335726020464,0.0228086176490761,5.458830177799973,False,False
