method,variable,importance,p_value,score,time,group_based,group_stack
Permfit-DNN,4526-2.0,0.1611531022137239,3.714115736207808e-30,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,6156-2.0,0.2268038409940796,2.4252938338693403e-18,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,4609-2.0,0.16651847142712412,8.479008081493671e-13,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,2040-2.0,0.0927579955661935,8.324976049070483e-11,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,4631-2.0,0.09483056048828392,1.889266713563801e-09,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,4598-2.0,0.05014940006550799,1.1279871202063738e-06,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,4570-2.0,0.023487708953961038,5.626209057246682e-06,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,4620-2.0,0.10571755400119376,7.410225517465031e-06,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,4559-2.0,0.02906837926359584,0.0001923127508807978,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,31-0.0,0.023052146249693622,0.000490731333468607,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,4581-2.0,0.008979983415423883,0.000596255510514179,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,21022-0.0,0.015394085890042092,0.0008133590290079958,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,4537-2.0,0.0164769250942544,0.0012687754304550566,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,4548-2.0,0.006312906997335572,0.0017374509871833173,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,1677-2.0,0.016177953826041404,0.010626351925033296,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25005-2.0,0.006499401508998576,0.036311850242286496,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25152-2.0,0.004700245219531566,0.038865152946392506,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25395-2.0,0.010340159759654226,0.04293879221227499,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25916-2.0,0.005202727387920022,0.04652348725314221,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,699-2.0,0.012476904321935331,0.07418159486028444,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25901-2.0,0.006607184194616439,0.08572679492590957,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,709-2.0,0.004085417342026176,0.10519267652021203,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,6142-2.0,0.008449106220302566,0.13010003682460153,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25898-2.0,0.004307992175008815,0.13414040792556403,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25057-2.0,0.0036780291271918033,0.15182761381548732,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25442-2.0,0.0016803746130124595,0.16188239660132975,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25025-2.0,0.0037508377349280723,0.16690475547096228,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,6138-2.0,0.008831670998308708,0.1697313296153804,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,806-2.0,0.0038985220613386427,0.17748865547587284,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25001-2.0,0.0021871788328750173,0.1803993721482231,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25249-2.0,0.0017090512599425727,0.18284948261468065,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25443-2.0,0.001956982896183847,0.20284772434631454,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25153-2.0,0.004824354855037665,0.2032579923767467,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,6160-2.0,0.005297840920482216,0.22172815577186683,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25393-2.0,0.002262333879550776,0.22967736102520703,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25201-2.0,0.002156973061817129,0.23972541955985338,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25300-2.0,0.0012672013583305722,0.28003514692649617,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25397-2.0,0.0013390484657675827,0.2926923749715658,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25009-2.0,0.0017691665340681503,0.3050575348937158,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25061-2.0,0.00061499480139746,0.33760018886227194,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25892-2.0,0.0008086241456872439,0.3561390069627419,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25349-2.0,0.000669810671344172,0.4248565323711976,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25108-2.0,7.47127995206725e-05,0.47982687994663853,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25345-2.0,0.00011513085450352335,0.4897476898128893,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25060-2.0,2.1279386774420047e-06,0.49966783692256445,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25105-2.0,-1.6270539114827584e-05,0.5061651824229667,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25157-2.0,-4.905043605470885e-05,0.5163830630140697,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25919-2.0,-0.0003107002952988086,0.5381620510566064,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25156-2.0,-0.00026691807573380784,0.5525514837137169,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25154-2.0,-0.0005975443257032291,0.5616901925019151,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25904-2.0,-0.0005029484298939071,0.5626512648900499,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25204-2.0,-0.00023954399715603487,0.5728023956356648,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25913-2.0,-0.0007103416733420927,0.618924216915758,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,670-2.0,-0.00034880770247803036,0.6232736823347663,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25907-2.0,-0.0005877670318349037,0.6470117333121798,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,1787-2.0,-0.0038420412520391695,0.6857126107581049,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,25301-2.0,-0.0004071714587907118,0.6916728929900352,0.07564169053878972,5.104851256279896,False,False
Permfit-DNN,20016-2.0,-0.002109270308339326,0.6944971411626627,0.07564169053878972,5.104851256279896,False,False
