method,variable,importance,p_value,score,time,group_based,group_stack
CPI-DNN,806-2.0,152592.2216381828,1.0131763739004885e-10,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,816-2.0,190658.65858628543,6.6626212208178305e-09,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,20016-2.0,59779.0367874564,8.25156602578432e-08,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,6160-2.0,83903.02427138855,1.2737185100669312e-07,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,2040-2.0,29868.208467352822,5.229300819690812e-05,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,6138-2.0,33870.208124741,6.566016882223735e-05,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,4609-2.0,62643.548045999465,0.0002675691771389327,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,699-2.0,36569.96975388787,0.003949029484514349,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,767-2.0,26471.519853784852,0.006387955716401342,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,6145-2.0,26052.271212349242,0.006837400568947138,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,3426-2.0,32297.689937571286,0.006946483348788762,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,25061-2.0,390.42870425544027,0.008335511561373906,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,25345-2.0,4213.533488424298,0.010724564786045755,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,1677-2.0,7987.324500867794,0.011829812099168713,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,21022-0.0,13121.592944399401,0.013332981635544547,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,20127-0.0,7228.280431107345,0.013501790099621238,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,25205-2.0,661.5503680749363,0.014400902067858679,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,6142-2.0,5417.181153792193,0.026522500644131693,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,25201-2.0,413.86093086752066,0.02702970149675038,0.0794111229094921,3.9980034300499634,False,False
CPI-DNN,25348-2.0,682.2719284915713,0.029473946167892614,0.0794111229094921,3.9980034300499634,False,False
