method,variable,importance,p_value,score,time,group_based,group_stack
Permfit-DNN,6138-2.0,0.8333769024605138,4.581810341280231e-230,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,816-2.0,0.05580992967366934,5.979979194838897e-17,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,738-2.0,0.04265861610819792,2.7663633229101324e-15,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25025-2.0,0.03376329440954929,9.59433241677556e-11,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,806-2.0,0.03476326512596237,5.890291766213716e-10,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,767-2.0,0.027334528623437656,6.380211749239343e-08,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,6145-2.0,0.01932600383612527,5.585546630354937e-07,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,3426-2.0,0.00948966810260396,9.75935292538958e-05,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25203-2.0,0.010715680853921671,0.0002164465194359136,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,2040-2.0,0.010686205844428366,0.00024276550375442672,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,31-0.0,0.004769169964095087,0.0009315819007892093,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25061-2.0,0.004741603776782136,0.0011562563153869714,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,4570-2.0,0.0013367070728297337,0.0022917850694811853,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,21022-0.0,0.0007982035171924193,0.0026437244495631433,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25056-2.0,0.003593324743382574,0.007211135827779012,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,1677-2.0,0.004993139961486094,0.007992738446271826,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25005-2.0,0.004911202980749276,0.010053505740712848,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,4548-2.0,0.001306770934691907,0.013360650483332693,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,4526-2.0,0.00047529877216392403,0.018187423164333427,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,4609-2.0,0.007552796727001451,0.0236532682521187,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25200-2.0,0.0018522817783192345,0.026245837501969255,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25392-2.0,0.0012333736094378629,0.028998749616782567,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25344-2.0,0.00452558706852663,0.0293412793186676,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25394-2.0,0.005994105804501353,0.040050816340498153,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25296-2.0,0.0018730440396128225,0.04393138829165518,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25916-2.0,0.002217565939752964,0.04751709970672097,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25898-2.0,0.0016402275507522842,0.06251437699729989,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25395-2.0,0.004064841631113015,0.06492650282117386,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,4559-2.0,0.0007489875265508044,0.06694735860776667,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25907-2.0,0.0025036210668274266,0.06724987357404628,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25156-2.0,0.003693536253095905,0.06978777393934749,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25251-2.0,0.0008297090118604345,0.0798512497661032,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,4620-2.0,0.0025596027709773794,0.0881076018805993,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25443-2.0,0.0006091402469189321,0.09288567298274936,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,20127-0.0,0.001889252098125002,0.09330704202863155,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25892-2.0,0.0030384668709893866,0.10127002422525955,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25059-2.0,0.00087338322240556,0.12013957048860574,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25154-2.0,0.0020563639468754212,0.12021437573164773,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,4537-2.0,0.0005313058094960639,0.12119570120253631,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25904-2.0,0.0019665473547012644,0.14305523862995045,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25009-2.0,0.0010897949644718403,0.14580276561397826,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25445-2.0,0.0011685905024500162,0.15222582795177753,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25396-2.0,0.0010659566732938405,0.16141456577132085,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25910-2.0,0.0005682678427446229,0.16672266348675308,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25152-2.0,0.0014261630332423215,0.22613587122984585,0.16245985863072826,5.057608726449931,False,False
Permfit-DNN,25349-2.0,0.0011985478699776209,0.2530062192230799,0.16245985863072826,5.057608726449931,False,False
