method,variable,importance,p_value,score,time,group_based,group_stack
Permfit-DNN,6138-2.0,0.11521410389910498,1.442694911129042e-128,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,738-2.0,0.021597161150805313,1.981833550204771e-24,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,21022-0.0,0.006104745582386159,6.776969214480739e-12,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,767-2.0,0.00858377719697862,3.734917170570018e-11,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,31-0.0,0.004696345279246992,4.7910395558648295e-09,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,6145-2.0,0.004778322490561444,7.941795800893412e-09,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,25025-2.0,0.005441295091271038,1.857687399916933e-07,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,25157-2.0,0.002455158206544705,4.59738796146053e-06,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,3426-2.0,0.0035212252444195543,2.5200699747076017e-05,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,25056-2.0,0.0017230591119436693,0.000738771146890507,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,25156-2.0,0.0006178782052158516,0.0028436188303083663,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,806-2.0,0.0017388838449872335,0.002902149527539348,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,6156-2.0,0.0010040681181775883,0.006887507317452436,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,2040-2.0,0.0011836858491220438,0.008928585020237783,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,25203-2.0,0.0013474484111612884,0.010095089348540106,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,25200-2.0,0.0009341142292505931,0.012319930269924706,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,816-2.0,0.0011335668066908549,0.012980817490273822,0.14746448691384212,5.250953632872552,False,False
Permfit-DNN,25009-2.0,0.00044357544856738596,0.01762846275394497,0.14746448691384212,5.250953632872552,False,False
