method,variable,importance,p_value,score,time,group_based,group_stack
CPI-DNN,699-2.0,4.084475556089668,1.1060225520046882e-81,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,6142-2.0,1.802132735455544,3.5938128180499824e-39,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,767-2.0,1.241200228088722,5.3435715229506745e-25,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,709-2.0,0.9641962442054056,9.096963952572077e-23,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25892-2.0,0.20256806808627054,7.740109689649267e-15,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,6138-2.0,0.40115707387866395,2.645135651426336e-14,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,6160-2.0,0.2628865782845941,4.599947750618581e-09,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25347-2.0,0.05904609207411613,2.7300841706620414e-08,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25005-2.0,0.11816825309563317,6.24057504679812e-08,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25346-2.0,0.058319165319584296,6.397326543002679e-08,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,1677-2.0,0.19808751433273603,1.0440761153290396e-06,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25001-2.0,0.09767204754352826,5.330395763248718e-06,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25009-2.0,0.02676367277284434,7.07962674741401e-06,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,6145-2.0,0.22206355198879998,7.889640316751004e-06,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,20127-0.0,0.07187126349239997,2.2141894946535292e-05,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25910-2.0,0.03334210189038809,0.00011325397782435688,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25442-2.0,0.022251368511018325,0.00013436955626658898,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25904-2.0,0.05470081993441314,0.0002946935168002004,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,4620-2.0,0.13241505336962425,0.00029550390358736635,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,6156-2.0,0.12345545471643249,0.000327557544013888,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25157-2.0,0.03583764640386998,0.0006585043724517868,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25919-2.0,0.020760331272278366,0.0006919812516313998,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25205-2.0,0.01269484940032476,0.0008210995007086252,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25200-2.0,0.016645775258222178,0.002037356900207193,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25397-2.0,0.012072176113184365,0.002302944278006241,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25898-2.0,0.039947165878027324,0.002437657412034713,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25349-2.0,0.0166822341641869,0.002755255231072897,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25057-2.0,0.006670277933200697,0.006909481195127999,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25913-2.0,0.023209345829120508,0.00767380281616749,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,1787-2.0,0.03836830524874796,0.009044568871176077,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25252-2.0,0.01398076596631672,0.012580101921552575,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,31-0.0,0.01700328955852655,0.012634493177252019,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25203-2.0,0.02584850351354072,0.012820010550597147,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25299-2.0,0.006027778649219696,0.015477360062266094,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25348-2.0,0.0034367301219307995,0.01811648622021767,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,4537-2.0,0.028892980785021238,0.023453389424872448,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25060-2.0,0.0009677514824504911,0.027910888374485795,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25109-2.0,0.00136780532380689,0.029234259306636978,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25202-2.0,0.01584779013501601,0.03207168701017811,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25056-2.0,0.013672291889006814,0.03275733606890467,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,3426-2.0,0.0218194521835346,0.03282288538357338,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,2040-2.0,0.028884170584266032,0.03894938390994955,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,4631-2.0,0.04246029251531531,0.044850910437388126,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,738-2.0,0.03144874256945543,0.05371426883685831,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25394-2.0,0.004441614046368022,0.055907787331362306,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25345-2.0,0.023282816987132703,0.05780484014084634,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25901-2.0,0.014503384105524765,0.0604110054537844,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25396-2.0,0.005812632170844422,0.06361030657623834,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25059-2.0,0.003862676680371612,0.06702472337596738,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25296-2.0,0.004586144341119028,0.07667725765226893,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25058-2.0,0.00221950551502787,0.09648129650058818,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25108-2.0,0.002128228950542406,0.10166136898227718,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25445-2.0,0.004393916730533109,0.10537576513218072,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25443-2.0,0.007679403091794659,0.11015552229851494,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25301-2.0,0.0008461258860144672,0.1377350538539414,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,4598-2.0,0.007087557525303616,0.1595256803706827,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25444-2.0,0.0032601229509994435,0.17873453714557314,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25344-2.0,0.004124291389577399,0.17984711191503538,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25251-2.0,0.002556576407529733,0.18350413485638373,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25152-2.0,0.004663013309231118,0.18464323618706452,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25907-2.0,0.004575861817092644,0.19129279598672932,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,4609-2.0,0.02395254574665988,0.19646318667740498,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25297-2.0,0.0006668755934637339,0.24629257699155,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,4581-2.0,0.003564640370743317,0.28257037636052995,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25105-2.0,0.00023556044656984585,0.2833865024223722,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25441-2.0,0.00014411406482792624,0.2975019301130341,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25156-2.0,0.0017544143908562982,0.3008308706222564,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25916-2.0,0.004548537327796116,0.3121823597363555,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,4548-2.0,0.004762264664865964,0.3123124081664692,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25249-2.0,0.00014675296351581248,0.3303180118922952,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25061-2.0,0.0014028330824699734,0.36610598621120316,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,25204-2.0,0.00023696579498812538,0.39281125885468166,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,816-2.0,0.0028301815137889187,0.4119497584514268,0.6959552590510433,4.872656594232345,False,False
CPI-DNN,806-2.0,0.0009175966577986294,0.43027175359973596,0.6959552590510433,4.872656594232345,False,False
