method,variable,importance,p_value,score,time,group_based,group_stack
Permfit-DNN,767-2.0,5.163693549026297,3.4417173318963896e-233,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,6142-2.0,3.7544268127220493,2.5441916843500467e-178,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,699-2.0,2.137196796891435,4.015113515405009e-121,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25005-2.0,2.1228167593471206,1.7195722930235494e-113,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25001-2.0,1.648435954654559,4.245482382247575e-96,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,709-2.0,1.0171277532564276,1.6560145997155698e-54,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,6138-2.0,0.5318573222099696,4.09142034023702e-35,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25892-2.0,0.39420838407150105,6.5362253860837925e-22,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25346-2.0,0.2568577818113606,1.57220955423646e-15,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,6160-2.0,0.24965613029898198,1.8797460457013677e-15,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25347-2.0,0.21325547638257913,1.7454470749724526e-14,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25203-2.0,0.1976079522047185,4.859483915588329e-14,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,1677-2.0,0.21444224745328205,2.305473060137008e-13,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25157-2.0,0.19277064599862634,4.709753545062277e-13,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25445-2.0,0.18237977388005353,5.229004735032012e-11,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25205-2.0,0.14207700420517846,5.906760818485694e-11,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25061-2.0,0.16763660475822134,1.3817107836279566e-09,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25056-2.0,0.16247152769672055,2.1135932909177167e-09,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25200-2.0,0.12926763884923845,4.512729378470501e-08,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25904-2.0,0.11316087078758968,5.45255712887513e-08,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25443-2.0,0.07713464473196835,2.1244235783003505e-07,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25397-2.0,0.09461848006854533,2.272358104833707e-07,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25202-2.0,0.09242009695161818,4.41059870657799e-07,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,20127-0.0,0.08941942799889961,1.8791698925363597e-06,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25910-2.0,0.09495232931833299,3.1235562006647222e-06,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25345-2.0,0.08594188309040222,9.948053236980102e-06,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25898-2.0,0.0814563102762149,1.4558865647489701e-05,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,4537-2.0,0.04581726777911068,2.3653739755190595e-05,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,738-2.0,0.058407439727054734,6.76981066239961e-05,0.6970913056874052,4.876830109332999,False,False
Permfit-DNN,25059-2.0,0.04200504095662352,7.141517274927228e-05,0.6970913056874052,4.876830109332999,False,False
