method,variable,importance,p_value,score,time,group_based,group_stack
Permfit-DNN,767-2.0,53832.89050231951,7.881952197496728e-11,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,20016-2.0,49309.526125893404,2.166156103718869e-10,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,6160-2.0,50363.22082932822,2.9758574994978738e-09,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,816-2.0,174011.37146339155,2.4412951112644685e-07,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,4548-2.0,7442.7157256050305,2.0557125436970687e-06,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,806-2.0,115113.59662055419,2.125938614059081e-06,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,2040-2.0,14317.354276430793,3.3118785105759754e-06,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,4526-2.0,3823.4081179856857,3.749849591065147e-06,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,6138-2.0,19866.833586801473,3.7829979718140667e-05,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,3426-2.0,9833.666945893552,8.463558360729365e-05,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,4570-2.0,1379.443626563449,0.00022974275104273312,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,738-2.0,4981.848917735027,0.00037450420665931586,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,6142-2.0,14579.205747618114,0.00044656442831697015,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,4537-2.0,4463.172145731854,0.0024165166003857724,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,1677-2.0,4109.192561166858,0.002496780942260712,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,21022-0.0,1922.7268851052006,0.0027763272199621374,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,699-2.0,5048.4774114879665,0.013994970612860659,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,4559-2.0,964.3771506338884,0.03318790098095613,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,25201-2.0,1176.4140181549244,0.06456801018805611,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,25001-2.0,1495.6159577321878,0.08042002961212058,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,25442-2.0,4620.231728809991,0.08173467159069575,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,25441-2.0,1136.6197002683352,0.10972641153595558,0.04629819097765264,3.8839367186805855,False,False
Permfit-DNN,25025-2.0,3198.7763671336606,0.11250496621163208,0.04629819097765264,3.8839367186805855,False,False
