method,variable,importance,p_value,score,time,group_based,group_stack
CPI-DNN,25025-2.0,0.5545579476465836,2.3525210054175828e-05,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,709-2.0,0.6578085161230715,2.6346294421061293e-05,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,6138-2.0,0.7460796470039193,0.00021998688703388062,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25892-2.0,0.3787253590014892,0.001375007695470273,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,6160-2.0,0.5023695738263799,0.0031808272494712937,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,738-2.0,0.593362493900252,0.006623427658030388,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25300-2.0,0.03721913857914896,0.011156412754736394,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25397-2.0,0.03814007087298488,0.015390780485173698,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25344-2.0,0.12850355729548324,0.02110331525548263,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25299-2.0,0.03838245203193431,0.036844388191528715,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25442-2.0,0.016276794120676466,0.04249603156600531,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25061-2.0,0.03228571794262775,0.04787223306011065,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25394-2.0,0.04539435052793379,0.050609029680546175,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,4598-2.0,0.0409240082990306,0.07154908183932795,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25203-2.0,0.04035005975602439,0.07501595244082396,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,4609-2.0,1.6504075328027275,0.07787958364429079,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25005-2.0,0.05739664395152024,0.08829857045412531,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25060-2.0,0.014828104864968914,0.09468401796037273,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25910-2.0,0.039246893932303684,0.0979243496945919,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25348-2.0,0.017715486954815236,0.09904780941842495,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,4548-2.0,0.11608230864876606,0.10217084537896243,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25058-2.0,0.012287654297694963,0.10756435907992301,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,699-2.0,0.44550775330919473,0.10788404052955325,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25157-2.0,0.04124244519075706,0.11390710877779098,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,1787-2.0,0.20763634183995275,0.12638737687979684,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25349-2.0,0.01572740873143223,0.13279326978041156,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,4581-2.0,0.12198447448577608,0.1485191608230177,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25904-2.0,0.025388109117807107,0.15320485252020233,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25106-2.0,0.0035952888348043887,0.15613416794062457,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,670-2.0,0.06443721110376516,0.16044921955396596,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,6142-2.0,0.027286721549101608,0.19259967664370015,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25916-2.0,0.03792202828173501,0.2001766285792292,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,2040-2.0,0.07027996785077939,0.204335420407244,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25444-2.0,0.023695317953982373,0.20959329680374578,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,6156-2.0,0.09873302299329029,0.21505140919331545,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,31-0.0,0.06778746835743382,0.21577552898129926,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25296-2.0,0.003557533642771663,0.22133063487843369,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25441-2.0,0.0066439856421832335,0.24286203628547026,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,20127-0.0,0.03748167771916549,0.25568361378367466,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25107-2.0,0.011147970933332694,0.2621618662810038,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25443-2.0,0.01892337979890176,0.2670938376812293,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25919-2.0,0.03114253489899402,0.2895371991188331,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25297-2.0,0.008807757844654379,0.2904662437144576,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25204-2.0,0.005092048004613239,0.3137954760327943,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25345-2.0,0.013714424013231037,0.33739440087496586,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25202-2.0,0.0048954851339497105,0.3667977630145338,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,4631-2.0,0.04493006813054639,0.37035491457637176,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25001-2.0,0.011525476748643399,0.38379208669323517,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25393-2.0,0.010402194052737597,0.3884438265521914,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25301-2.0,0.0005559745280594981,0.3890649425639297,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,20016-2.0,0.021878368157513105,0.3977501189088545,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25056-2.0,0.0019850027893710976,0.407742282370532,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25901-2.0,0.015021818736758565,0.4089491675742298,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25253-2.0,0.0005178026778659654,0.43561724165329563,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25440-2.0,0.0010149562270235194,0.4518530942109828,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25154-2.0,0.004256398752815209,0.45600659245955844,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25200-2.0,0.0009198365092984748,0.4657290916634012,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25059-2.0,0.001084530120486055,0.4753057666585844,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,25057-2.0,0.0002560704726966422,0.4904633487175953,0.05120472811132715,1.2105762390730281,False,False
CPI-DNN,3426-2.0,-0.00424089859970176,0.5273117871018633,0.05120472811132715,1.2105762390730281,False,False
