method,variable,importance,p_value,score,time,group_based,group_stack
CPI-DNN,6138-2.0,0.7051866626683508,1.0281410166452613e-95,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,6145-2.0,0.04505346935842792,1.0347867654672351e-11,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,738-2.0,0.04046116307136038,6.528927741020577e-08,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,816-2.0,0.02212047542055127,2.114833230648398e-06,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25025-2.0,0.014330006756648962,8.1566242187088e-05,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25001-2.0,0.0012435441379090998,0.0003858575072246135,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25005-2.0,0.0015734318537708382,0.00040508374852171644,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,4620-2.0,0.013960596492976343,0.003602144756775921,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,6156-2.0,0.009989598642762167,0.004309947101483014,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,4609-2.0,0.014691846595379133,0.005082101296849989,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,3426-2.0,0.0076760154049785945,0.008561001364402123,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,1677-2.0,0.006875708466453117,0.012161261857211107,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,2040-2.0,0.0078321875246926,0.022264324576828573,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,806-2.0,0.007683657236402119,0.022982236842980557,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25156-2.0,0.001916778959524538,0.024164151940455035,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,31-0.0,0.004380312764534617,0.025420985407236675,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,4570-2.0,0.0012381422793913933,0.026009972757608166,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25299-2.0,0.0002435639213560403,0.030410703695323223,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25105-2.0,0.00011172523097619038,0.031061392807845697,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25445-2.0,0.0002657489865482992,0.03828751985304611,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25056-2.0,0.0008357219721737191,0.0389906929713954,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,4631-2.0,0.002627567264785842,0.04157749965356267,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,4537-2.0,0.0011058420228608177,0.04177032796724865,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25916-2.0,0.0014860960225016842,0.048414296636477526,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25061-2.0,0.00035203487527149145,0.04843033739832806,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25203-2.0,0.001946946661812213,0.05168328602029329,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25898-2.0,0.0013167536133062594,0.05549933271026124,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,4548-2.0,0.0012462026689284906,0.05567863503471178,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25393-2.0,0.000708044351728726,0.073024520166032,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25201-2.0,0.00015800052493302418,0.08063253552616062,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,4559-2.0,0.0010410855520895394,0.12404894983866543,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25250-2.0,7.813163316979775e-05,0.12722529085091355,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,4526-2.0,0.0003826018154710392,0.1299059455915842,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25060-2.0,7.572960418446914e-05,0.13280481251414528,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25346-2.0,0.0003013030595292265,0.1411815930356487,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,20127-0.0,0.0013132266838315398,0.14704128584587672,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25300-2.0,0.0003247225364641031,0.14886460161206555,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25347-2.0,0.0002306142178993139,0.15455807737704647,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25397-2.0,0.00015442820549061773,0.15857144671961226,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,21022-0.0,0.0004763407835373449,0.161313325344845,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,709-2.0,0.001259733942279299,0.17178485195349746,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,4598-2.0,0.000986313717891923,0.1927157306938755,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25200-2.0,0.0001442057567679355,0.25289032579277804,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25441-2.0,4.5720698719700726e-05,0.25440046507836767,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25059-2.0,9.45301348595305e-05,0.2708416626765214,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25249-2.0,5.3944351588983713e-05,0.2743114112277434,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,25106-2.0,4.272698694059847e-05,0.27800335685547783,0.16286724449239398,5.008159340650309,False,False
CPI-DNN,1787-2.0,0.0014433065279558866,0.28420016226685535,0.16286724449239398,5.008159340650309,False,False
