method,score,elapsed,correlation,n_samples,prob_data,iteration,importance,p_value
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,3.4038101196432264,2.4493744936004293e-56
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,2.7901929600658133,1.6129436679816483e-38
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,1.4889193652377957,1.785743851852019e-22
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.36506243916556347,1.7935069231700282e-07
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.35565336096749417,7.325140160726836e-08
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.5197800733862751,1.1002917147536247e-10
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,3.528200469857587,8.26484565160543e-47
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.1342776651786334,0.008143614558979896
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.1401052880517824,0.007586491785201952
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.21657062696304633,6.419357574846636e-05
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,3.3264904392664083,1.4084869864371461e-46
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.1491833014396866,7.609796442824793e-05
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,1.742353817940831,7.040698046717832e-32
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.05695244476865031,0.006402723863050952
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.03212352023252973,0.8217066875836951
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.4458874063790831,1.95830787509583e-09
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,2.942155534437684,7.72278591913003e-46
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.24520184082972163,2.1406952987089405e-06
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,1.1285663794722816,2.1382105026427472e-19
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,3.208366660709556,8.294752494539654e-46
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.014985785662826573,0.3290117310376165
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.06022247211931999,0.9494919917447399
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.09488704857428872,0.9856392147502603
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.0028155036728446524,0.4393539045493442
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.00341456340254465,0.4293279367653079
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.013801966254449563,0.7840105578582222
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.0017373470148177544,0.5452304740759187
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.0032885763428949872,0.6143146604906115
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.03829899310341914,0.13077440999712941
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.018362076888604653,0.2228547892932135
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.01658288500173262,0.864296118777421
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.013169136099609225,0.14419706072038574
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.016016803082433348,0.3066961350693303
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.00365929704040725,0.6259896391105408
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.01975346797878055,0.83709170751732
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.05619820136263237,0.9722801394705903
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.018109954925205143,0.1236455210745192
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.049832579070458766,0.9224761321199821
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.006772955520401519,0.3743512934557037
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.0762418184232107,0.0012911982815028437
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.010297229510797264,0.7239014960312363
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.009415795870783483,0.8761836451565153
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.041307228864835135,0.13529216316299836
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.009683780862045667,0.8057695841571828
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.00020117206640986042,0.5034551071451665
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.02031087897554191,0.8081050669451593
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.007912534495071906,0.5885606694103637
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.0010502137424813062,0.5294660989294655
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,-0.007739639645660492,0.5919988910134597
CPI-DNN,0.9212763211116255,833.6903493404388,0.8,1000,regression_combine,1,0.02305917281902652,0.29956817086864196
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.25736915641636643,1.1488870439690585e-06
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.4810103259793895,1.1219411804878369e-13
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.11725515558382175,0.007924836362242754
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,2.5769498174281997,1.134141667312478e-43
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.3349334594403075,1.3955026464912549e-08
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,1.5584958107086602,1.1005756553666565e-40
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.09234564906224033,0.0006644130834431465
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,1.2581963868881632,1.5012426441834332e-28
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.2191155001366877,3.990291554444751e-06
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.47844912745091617,4.668458196420512e-13
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.2908892776664497,3.3048535079505695e-07
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.36378228781639727,3.2394120632192857e-10
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,1.3305064394397095,1.4274439356916921e-31
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.12549831070369533,5.429274996016266e-06
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,1.6946522682201128,1.1316833728919045e-35
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,1.2405938127999065,2.644355420922529e-27
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,2.2465801517442596,1.817596435086656e-48
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.07403404625763894,0.0038102893900947557
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,3.1528862351438676,9.217667670267206e-70
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.036633971530913356,0.00951391750941813
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.008227960906046897,0.3074594901626322
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.00664367662734877,0.3266250456640313
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,-0.007723308037055345,0.8297308479272022
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.03591596231806945,0.08390339624072357
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.013049472569241997,0.2755640555335507
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,-0.00027135044415436217,0.5040805008374801
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,-0.021414793991922382,0.9290871032299834
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,-0.0012892042978008647,0.5242479838747751
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,-0.0023695785180746593,0.5923408905208137
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.001689409099488646,0.44100262311874805
CPI-DNN,0.9106754167703968,899.0104875564575,0.8,1000,regression_combine,2,0.031138841901246377,0.045434071820173165
