method,score,elapsed,correlation,n_samples,prob_data,iteration,importance,p_value
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,1.5891700977496248,2.6833239668227676e-31
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.21196007792523175,2.259911450918486e-06
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.9750737859382264,7.579058173083354e-30
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.055922392462312516,0.005407418420104453
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.7696589342799407,7.447459595619446e-19
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.14217165582622732,8.940873887578474e-05
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.3023822483761646,3.0003819632470797e-09
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.1938692484656648,8.965789105679716e-06
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.21569580116969156,1.8594048835797248e-06
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.8219378365979605,5.122598439220544e-22
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.08763395305562233,2.08163641371045e-05
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,1.066235124985171,5.394045553223555e-26
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.7372829588669002,1.1153822462722884e-17
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,1.481775977248889,7.061977689993898e-38
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.04300223720154327,0.025851445083523522
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,1.9217232555531287,1.2231531661339382e-51
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.02544952480833582,0.016447747462754507
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.005337994369130897,0.3335012414902677
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.0006815387641148072,0.5233058133085345
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.005676541015877323,0.8227997595233387
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.01984767516158902,0.1627602672279983
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.008213407967523383,0.3098901810953913
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.011126215922959936,0.7087637303598275
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.01726988122749814,0.9436473506365184
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.005243589759470232,0.6261371831788136
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.002641150998843496,0.6345579387183499
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.00378454042335347,0.6695394569294552
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.014864225750881404,0.14065808500751525
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.005796050041232447,0.6916455265018344
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.013635751771399487,0.9031565337691714
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.0015906474689834234,0.5468910209248625
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.011891189756518775,0.8502925033565931
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.01846522419225487,0.8638461711991166
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.0075706046623285434,0.6173231341772595
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.002446279288111728,0.5878568272074961
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.00693319222022042,0.7594223254878667
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.030494022095777035,0.9652535277700277
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.008828320671854246,0.7438774483095092
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.024819434029900566,0.9690640218854627
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.013315864968691247,0.8712046740989015
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.006098041141285102,0.7745036812201391
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.012488861256415365,0.8100257880411872
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.020963011589955213,0.11637037011372414
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.0347195951096493,0.9931900793189913
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.029741142003550842,0.9841350438859691
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,0.010487116986048229,0.26686131245459976
CPI-DNN,0.9106754167703968,827.9744789600372,0.8,1000,regression_combine,2,-0.011279754831633048,0.8573600189229306
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.11833823698129413,0.0004961411124628265
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,2.0443364808012,9.44933201296876e-48
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.15079962507119737,8.207906780776983e-05
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.3098091668713092,6.970143035133037e-10
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.8564616909276019,3.369435948022474e-16
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.18487152194154585,2.6322369727463934e-06
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.26392624812033855,1.3116740404024442e-05
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.19448304468914132,1.4544347553752254e-06
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.1790449525015004,0.0011906702943434311
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.2311518150116774,1.3059582419472485e-06
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,2.183980077704534,7.85193324655663e-46
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,1.0688298065000272,3.197230979345359e-29
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,1.5883986562762655,6.990775477964259e-41
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.022087950382718657,0.14072517537819101
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.05761768883932814,0.00893068650198469
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,2.5443800198073374,7.310353393560287e-51
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,2.1848138017074272,9.747599772683217e-54
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.0505176819278139,0.023697000744261554
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,2.451234416659783,4.1048510717711674e-50
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.03078615167923862,0.053087201314694715
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.006202954743139859,0.6784069630152133
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.026287939304676287,0.022604283069253963
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.0012655387480080536,0.5766488354932526
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.009258402441839859,0.22657980380699377
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.009819283571038912,0.197749031367632
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.02215281838342914,0.8985540438479831
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.009012774645028858,0.8130105002571633
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.027183988610258076,0.021622889395958907
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.01162740113024145,0.7464050678911667
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.004604377696437425,0.6899851709054332
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.012548977954361034,0.19830387450627723
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.002485634101418194,0.6042486925021853
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.017023145858122396,0.8812081616600309
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.006910180366975325,0.38975483436786945
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.006505466048092982,0.7041196398708236
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.026542386450010228,0.10766961159316957
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.006225403456578126,0.328876288635777
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.029983689587720682,0.9479840301956141
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.039289252146241495,0.9983764642656013
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.024273530403792827,0.8701731224517069
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.0036496939339629056,0.6389466146849705
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.0007082694646937044,0.5218386695710938
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.0018505918867282936,0.5898736447982004
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.03898435690747088,0.9982430596544302
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.013950791735249346,0.8947792300822655
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.0082411243810331,0.7292654199528572
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.00996043751872216,0.820481859901818
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.008906108457688222,0.19330403869149587
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,-0.010531276827828114,0.758694681786469
CPI-DNN,0.9215160837970986,824.6229429244995,0.8,1000,regression_combine,3,0.0040822354935528115,0.24709807468013645
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.975454064178699,2.3765537868950204e-24
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,1.9249194986841085,1.0795928852242681e-41
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,1.0214245747392203,1.1917331391526282e-28
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,1.0059713068093432,1.919849693546564e-22
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,2.1440945970623257,9.852078073080094e-44
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,2.332503850514454,3.514108009602889e-49
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.061797116872372465,0.003867540865755762
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.8991634114413954,7.195133473993244e-19
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.7782976787630032,1.3385365943083432e-20
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,1.715974468015599,1.0534767791134373e-40
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.17069048719756374,3.115808302023003e-05
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.7024575205157776,4.593306199051953e-18
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,2.0842073163278454,1.5593127466235023e-44
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.19456027291547748,1.127641487412156e-05
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.9325960631204203,1.1022235018625735e-22
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,2.1513633566999646,1.0788650363815233e-49
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.18728733875588555,4.763422451379228e-06
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,2.281248857168907,1.6874390861096348e-50
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.028919363134318265,0.18639664086614127
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.26399400553126234,1.403999036419415e-08
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.03639198941600459,0.9886032759206858
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.004374264601544873,0.3335243884607403
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.0015234659611325493,0.43743640011755697
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.002418276559873439,0.5828311959816689
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.020960306199098427,0.09721965864986531
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.0131085196321913,0.17907805286027773
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.00763162885023453,0.7120265275980098
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.003409828658602469,0.6477232586446349
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.00572727643234319,0.6862007745470975
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.0045829117646641855,0.32159451860835114
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.0005086360885317097,0.5310797884189099
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.02037111456358894,0.9327187951736349
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.0017043774409231435,0.44432076351591804
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.02169633624714089,0.9101957986521672
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.04368233684837043,0.9863643277459094
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.00010141064389726085,0.5033428682092652
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.011234776777503477,0.8975649146944753
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.019298271710001633,0.8769364085699336
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.014478110329527581,0.8510986700738681
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.012715724111028089,0.8564344540220665
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.013258189572077162,0.20704290018168597
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.005807064850131162,0.33974424800882563
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.018829036359861873,0.8941416372266198
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.03205343143224122,0.9926731381498941
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.0011781385076450903,0.45144054551398605
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.002505914605448879,0.5606240003381945
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.00020159493585088817,0.4955650658543304
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.0030665662189384717,0.36824501058250975
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,0.0031760546092131905,0.4061308563057956
CPI-DNN,0.912349872683548,823.5624432563782,0.8,1000,regression_combine,4,-0.0025412923981924726,0.6007523928886711
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.22698027761869002,5.8867015668114386e-05
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,1.9281961053234993,8.760075391939768e-29
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.05693714204308636,0.06817789116777656
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.1097688012143282,0.010477369400792868
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.34259321600378967,7.577637599103921e-05
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.9606761683453635,3.9474022966496665e-15
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.7362242794024915,5.428369875634411e-13
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,1.592559871125543,3.919721771850473e-20
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,2.0597608494399786,1.61441387999136e-31
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,2.1556226327685772,1.658301081618588e-31
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.1345418377938116,0.015501702662472994
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.28710075517393524,0.00044121473028421905
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,1.915895427426306,3.3990443984248355e-28
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,1.760402490718106,3.2776563934076126e-27
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,1.9746491053180517,1.1166830881911012e-24
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.9305930837828693,2.367393614819863e-18
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,2.3356853279921923,2.735703565617453e-31
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.3410821071895399,1.1057685566860405e-05
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.11222323059816731,0.05085381335246831
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.13494430724631137,0.0006850935277345598
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,-0.010752865773203004,0.6416456026408475
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.007769248233493467,0.38416426809163706
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,-0.017908105389569953,0.9650176065545959
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,-0.0073102699124264385,0.7438447110152508
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.02211662757952092,0.18076313747779055
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.007536063326350922,0.30850097609990534
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,-0.0020117002490062765,0.5408924035643037
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,-0.017687105079218227,0.8230392990564869
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,-0.008550243834467812,0.6666289889810384
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,-0.00781518878605882,0.7494200166500714
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.007001999197065036,0.40807364310989136
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,-0.027817084260861477,0.9740063238500154
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,-0.028171908642508906,0.8533052906325123
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,0.0008565974721638825,0.4728335288036545
CPI-DNN,0.9156738126384691,822.1737427711487,0.8,1000,regression_combine,5,-0.07744529310958011,0.9073895112853307
