,Method,correlation,n_samples,prob_data,iteration,V1
429,CPI-DNN,0,300,regression_perm,29,0.052631578947368
430,CPI-DNN,0,300,regression_perm,30,0.105263157894737
431,CPI-DNN,0,300,regression_perm,31,0.042105263157895
432,CPI-DNN,0,300,regression_perm,32,0.010526315789474
433,CPI-DNN,0,300,regression_perm,33,0.073684210526316
434,CPI-DNN,0,300,regression_perm,34,0.031578947368421
435,CPI-DNN,0,300,regression_perm,35,0.021052631578947
436,CPI-DNN,0,300,regression_perm,36,0.021052631578947
437,CPI-DNN,0,300,regression_perm,37,0.021052631578947
438,CPI-DNN,0,300,regression_perm,38,0.031578947368421
439,CPI-DNN,0,300,regression_perm,39,0.042105263157895
440,CPI-DNN,0,300,regression_perm,40,0.042105263157895
441,CPI-DNN,0,300,regression_perm,41,0
442,CPI-DNN,0,300,regression_perm,42,0.042105263157895
443,CPI-DNN,0,300,regression_perm,43,0.063157894736842
444,CPI-DNN,0,300,regression_perm,44,0.010526315789474
445,CPI-DNN,0,300,regression_perm,45,0.031578947368421
446,CPI-DNN,0,300,regression_perm,46,0.042105263157895
447,CPI-DNN,0,300,regression_perm,47,0.063157894736842
448,CPI-DNN,0,300,regression_perm,48,0.063157894736842
449,CPI-DNN,0,300,regression_perm,49,0.073684210526316
450,CPI-DNN,0,300,regression_perm,50,0.042105263157895
451,CPI-DNN,0,300,regression_perm,51,0.052631578947368
452,CPI-DNN,0,300,regression_perm,52,0.042105263157895
453,CPI-DNN,0,300,regression_perm,53,0.052631578947368
454,CPI-DNN,0,300,regression_perm,54,0
455,CPI-DNN,0,300,regression_perm,55,0.052631578947368
456,CPI-DNN,0,300,regression_perm,56,0.042105263157895
457,CPI-DNN,0,300,regression_perm,57,0.021052631578947
458,CPI-DNN,0,300,regression_perm,58,0.042105263157895
459,CPI-DNN,0,300,regression_perm,59,0.031578947368421
460,CPI-DNN,0,300,regression_perm,60,0.010526315789474
461,CPI-DNN,0,300,regression_perm,61,0.063157894736842
462,CPI-DNN,0,300,regression_perm,62,0
463,CPI-DNN,0,300,regression_perm,63,0.010526315789474
464,CPI-DNN,0,300,regression_perm,64,0
465,CPI-DNN,0,300,regression_perm,65,0.031578947368421
466,CPI-DNN,0,300,regression_perm,66,0.08421052631579
467,CPI-DNN,0,300,regression_perm,67,0
468,CPI-DNN,0,300,regression_perm,68,0.021052631578947
469,CPI-DNN,0,300,regression_perm,69,0.031578947368421
470,CPI-DNN,0,300,regression_perm,70,0.021052631578947
471,CPI-DNN,0,300,regression_perm,71,0.094736842105263
472,CPI-DNN,0,300,regression_perm,72,0
473,CPI-DNN,0,300,regression_perm,73,0
474,CPI-DNN,0,300,regression_perm,74,0.031578947368421
475,CPI-DNN,0,300,regression_perm,75,0.042105263157895
476,CPI-DNN,0,300,regression_perm,76,0.052631578947368
477,CPI-DNN,0,300,regression_perm,77,0.021052631578947
478,CPI-DNN,0,300,regression_perm,78,0.042105263157895
479,CPI-DNN,0,300,regression_perm,79,0.031578947368421
480,CPI-DNN,0,300,regression_perm,80,0.021052631578947
481,CPI-DNN,0,300,regression_perm,81,0
482,CPI-DNN,0,300,regression_perm,82,0.052631578947368
483,CPI-DNN,0,300,regression_perm,83,0.031578947368421
484,CPI-DNN,0,300,regression_perm,84,0.021052631578947
485,CPI-DNN,0,300,regression_perm,85,0.073684210526316
486,CPI-DNN,0,300,regression_perm,86,0.021052631578947
487,CPI-DNN,0,300,regression_perm,87,0.021052631578947
488,CPI-DNN,0,300,regression_perm,88,0.042105263157895
489,CPI-DNN,0,300,regression_perm,89,0.063157894736842
490,CPI-DNN,0,300,regression_perm,90,0.052631578947368
491,CPI-DNN,0,300,regression_perm,91,0.042105263157895
492,CPI-DNN,0,300,regression_perm,92,0.031578947368421
493,CPI-DNN,0,300,regression_perm,93,0.042105263157895
494,CPI-DNN,0,300,regression_perm,94,0.021052631578947
495,CPI-DNN,0,300,regression_perm,95,0.031578947368421
496,CPI-DNN,0,300,regression_perm,96,0.021052631578947
497,CPI-DNN,0,300,regression_perm,97,0
498,CPI-DNN,0,300,regression_perm,98,0.031578947368421
499,CPI-DNN,0,300,regression_perm,99,0.042105263157895
500,CPI-DNN,0,300,regression_perm,100,0.031578947368421
501,CPI-DNN,0.2,300,regression_perm,1,0.073684210526316
502,CPI-DNN,0.2,300,regression_perm,2,0
503,CPI-DNN,0.2,300,regression_perm,3,0.031578947368421
504,CPI-DNN,0.2,300,regression_perm,4,0.052631578947368
505,CPI-DNN,0.2,300,regression_perm,5,0.042105263157895
506,CPI-DNN,0.2,300,regression_perm,6,0.063157894736842
507,CPI-DNN,0.2,300,regression_perm,7,0.063157894736842
508,CPI-DNN,0.2,300,regression_perm,8,0.052631578947368
509,CPI-DNN,0.2,300,regression_perm,9,0.031578947368421
510,CPI-DNN,0.2,300,regression_perm,10,0.042105263157895
511,CPI-DNN,0.2,300,regression_perm,11,0.031578947368421
512,CPI-DNN,0.2,300,regression_perm,12,0.031578947368421
513,CPI-DNN,0.2,300,regression_perm,13,0.042105263157895
514,CPI-DNN,0.2,300,regression_perm,14,0.031578947368421
515,CPI-DNN,0.2,300,regression_perm,15,0.073684210526316
516,CPI-DNN,0.2,300,regression_perm,16,0.031578947368421
517,CPI-DNN,0.2,300,regression_perm,17,0.042105263157895
518,CPI-DNN,0.2,300,regression_perm,18,0.063157894736842
519,CPI-DNN,0.2,300,regression_perm,19,0.021052631578947
520,CPI-DNN,0.2,300,regression_perm,20,0.042105263157895
521,CPI-DNN,0.2,300,regression_perm,21,0.052631578947368
522,CPI-DNN,0.2,300,regression_perm,22,0.031578947368421
523,CPI-DNN,0.2,300,regression_perm,23,0.031578947368421
524,CPI-DNN,0.2,300,regression_perm,24,0.042105263157895
525,CPI-DNN,0.2,300,regression_perm,25,0.021052631578947
526,CPI-DNN,0.2,300,regression_perm,26,0.031578947368421
527,CPI-DNN,0.2,300,regression_perm,27,0.031578947368421
528,CPI-DNN,0.2,300,regression_perm,28,0.052631578947368
529,CPI-DNN,0.2,300,regression_perm,29,0.052631578947368
530,CPI-DNN,0.2,300,regression_perm,30,0.063157894736842
531,CPI-DNN,0.2,300,regression_perm,31,0.052631578947368
532,CPI-DNN,0.2,300,regression_perm,32,0.010526315789474
533,CPI-DNN,0.2,300,regression_perm,33,0.063157894736842
534,CPI-DNN,0.2,300,regression_perm,34,0.021052631578947
535,CPI-DNN,0.2,300,regression_perm,35,0.042105263157895
536,CPI-DNN,0.2,300,regression_perm,36,0.052631578947368
537,CPI-DNN,0.2,300,regression_perm,37,0.052631578947368
538,CPI-DNN,0.2,300,regression_perm,38,0.031578947368421
539,CPI-DNN,0.2,300,regression_perm,39,0.042105263157895
540,CPI-DNN,0.2,300,regression_perm,40,0.063157894736842
541,CPI-DNN,0.2,300,regression_perm,41,0.042105263157895
542,CPI-DNN,0.2,300,regression_perm,42,0
543,CPI-DNN,0.2,300,regression_perm,43,0.052631578947368
544,CPI-DNN,0.2,300,regression_perm,44,0.073684210526316
545,CPI-DNN,0.2,300,regression_perm,45,0.063157894736842
546,CPI-DNN,0.2,300,regression_perm,46,0.042105263157895
547,CPI-DNN,0.2,300,regression_perm,47,0.010526315789474
548,CPI-DNN,0.2,300,regression_perm,48,0.010526315789474
549,CPI-DNN,0.2,300,regression_perm,49,0
550,CPI-DNN,0.2,300,regression_perm,50,0.010526315789474
551,CPI-DNN,0.2,300,regression_perm,51,0.063157894736842
552,CPI-DNN,0.2,300,regression_perm,52,0.031578947368421
553,CPI-DNN,0.2,300,regression_perm,53,0.021052631578947
554,CPI-DNN,0.2,300,regression_perm,54,0.031578947368421
555,CPI-DNN,0.2,300,regression_perm,55,0
556,CPI-DNN,0.2,300,regression_perm,56,0.052631578947368
557,CPI-DNN,0.2,300,regression_perm,57,0.115789473684211
558,CPI-DNN,0.2,300,regression_perm,58,0.042105263157895
559,CPI-DNN,0.2,300,regression_perm,59,0.021052631578947
560,CPI-DNN,0.2,300,regression_perm,60,0.031578947368421
561,CPI-DNN,0.2,300,regression_perm,61,0.010526315789474
562,CPI-DNN,0.2,300,regression_perm,62,0.042105263157895
563,CPI-DNN,0.2,300,regression_perm,63,0.052631578947368
564,CPI-DNN,0.2,300,regression_perm,64,0.021052631578947
565,CPI-DNN,0.2,300,regression_perm,65,0.021052631578947
566,CPI-DNN,0.2,300,regression_perm,66,0.021052631578947
567,CPI-DNN,0.2,300,regression_perm,67,0.021052631578947
568,CPI-DNN,0.2,300,regression_perm,68,0.052631578947368
569,CPI-DNN,0.2,300,regression_perm,69,0.063157894736842
570,CPI-DNN,0.2,300,regression_perm,70,0.042105263157895
571,CPI-DNN,0.2,300,regression_perm,71,0.073684210526316
572,CPI-DNN,0.2,300,regression_perm,72,0.021052631578947
573,CPI-DNN,0.2,300,regression_perm,73,0.021052631578947
574,CPI-DNN,0.2,300,regression_perm,74,0.031578947368421
575,CPI-DNN,0.2,300,regression_perm,75,0.042105263157895
576,CPI-DNN,0.2,300,regression_perm,76,0
577,CPI-DNN,0.2,300,regression_perm,77,0.08421052631579
578,CPI-DNN,0.2,300,regression_perm,78,0.021052631578947
579,CPI-DNN,0.2,300,regression_perm,79,0.031578947368421
580,CPI-DNN,0.2,300,regression_perm,80,0.042105263157895
581,CPI-DNN,0.2,300,regression_perm,81,0.031578947368421
582,CPI-DNN,0.2,300,regression_perm,82,0.021052631578947
583,CPI-DNN,0.2,300,regression_perm,83,0.021052631578947
584,CPI-DNN,0.2,300,regression_perm,84,0.042105263157895
585,CPI-DNN,0.2,300,regression_perm,85,0.021052631578947
586,CPI-DNN,0.2,300,regression_perm,86,0.042105263157895
587,CPI-DNN,0.2,300,regression_perm,87,0.063157894736842
588,CPI-DNN,0.2,300,regression_perm,88,0.052631578947368
589,CPI-DNN,0.2,300,regression_perm,89,0.042105263157895
590,CPI-DNN,0.2,300,regression_perm,90,0.063157894736842
591,CPI-DNN,0.2,300,regression_perm,91,0.063157894736842
592,CPI-DNN,0.2,300,regression_perm,92,0.073684210526316
593,CPI-DNN,0.2,300,regression_perm,93,0.063157894736842
594,CPI-DNN,0.2,300,regression_perm,94,0.021052631578947
595,CPI-DNN,0.2,300,regression_perm,95,0.042105263157895
596,CPI-DNN,0.2,300,regression_perm,96,0.052631578947368
597,CPI-DNN,0.2,300,regression_perm,97,0.052631578947368
598,CPI-DNN,0.2,300,regression_perm,98,0.052631578947368
599,CPI-DNN,0.2,300,regression_perm,99,0.052631578947368
600,CPI-DNN,0.2,300,regression_perm,100,0.042105263157895
601,CPI-DNN,0.5,300,regression_perm,1,0.021052631578947
602,CPI-DNN,0.5,300,regression_perm,2,0.010526315789474
603,CPI-DNN,0.5,300,regression_perm,3,0.073684210526316
604,CPI-DNN,0.5,300,regression_perm,4,0.031578947368421
605,CPI-DNN,0.5,300,regression_perm,5,0.052631578947368
606,CPI-DNN,0.5,300,regression_perm,6,0.031578947368421
607,CPI-DNN,0.5,300,regression_perm,7,0.042105263157895
608,CPI-DNN,0.5,300,regression_perm,8,0.063157894736842
609,CPI-DNN,0.5,300,regression_perm,9,0.031578947368421
610,CPI-DNN,0.5,300,regression_perm,10,0.031578947368421
611,CPI-DNN,0.5,300,regression_perm,11,0.063157894736842
612,CPI-DNN,0.5,300,regression_perm,12,0.063157894736842
613,CPI-DNN,0.5,300,regression_perm,13,0.042105263157895
614,CPI-DNN,0.5,300,regression_perm,14,0.031578947368421
615,CPI-DNN,0.5,300,regression_perm,15,0.063157894736842
616,CPI-DNN,0.5,300,regression_perm,16,0.052631578947368
617,CPI-DNN,0.5,300,regression_perm,17,0.063157894736842
618,CPI-DNN,0.5,300,regression_perm,18,0.031578947368421
619,CPI-DNN,0.5,300,regression_perm,19,0.052631578947368
620,CPI-DNN,0.5,300,regression_perm,20,0.052631578947368
621,CPI-DNN,0.5,300,regression_perm,21,0.063157894736842
622,CPI-DNN,0.5,300,regression_perm,22,0.052631578947368
623,CPI-DNN,0.5,300,regression_perm,23,0.042105263157895
624,CPI-DNN,0.5,300,regression_perm,24,0.031578947368421
625,CPI-DNN,0.5,300,regression_perm,25,0.021052631578947
626,CPI-DNN,0.5,300,regression_perm,26,0.031578947368421
627,CPI-DNN,0.5,300,regression_perm,27,0.052631578947368
628,CPI-DNN,0.5,300,regression_perm,28,0.021052631578947
629,CPI-DNN,0.5,300,regression_perm,29,0.052631578947368
630,CPI-DNN,0.5,300,regression_perm,30,0.042105263157895
631,CPI-DNN,0.5,300,regression_perm,31,0.021052631578947
632,CPI-DNN,0.5,300,regression_perm,32,0.010526315789474
633,CPI-DNN,0.5,300,regression_perm,33,0.052631578947368
634,CPI-DNN,0.5,300,regression_perm,34,0.031578947368421
635,CPI-DNN,0.5,300,regression_perm,35,0.052631578947368
636,CPI-DNN,0.5,300,regression_perm,36,0.063157894736842
637,CPI-DNN,0.5,300,regression_perm,37,0.063157894736842
638,CPI-DNN,0.5,300,regression_perm,38,0.052631578947368
639,CPI-DNN,0.5,300,regression_perm,39,0.042105263157895
640,CPI-DNN,0.5,300,regression_perm,40,0.073684210526316
641,CPI-DNN,0.5,300,regression_perm,41,0.073684210526316
642,CPI-DNN,0.5,300,regression_perm,42,0.063157894736842
643,CPI-DNN,0.5,300,regression_perm,43,0.052631578947368
644,CPI-DNN,0.5,300,regression_perm,44,0.052631578947368
645,CPI-DNN,0.5,300,regression_perm,45,0.063157894736842
646,CPI-DNN,0.5,300,regression_perm,46,0.063157894736842
647,CPI-DNN,0.5,300,regression_perm,47,0.052631578947368
648,CPI-DNN,0.5,300,regression_perm,48,0.031578947368421
649,CPI-DNN,0.5,300,regression_perm,49,0.021052631578947
650,CPI-DNN,0.5,300,regression_perm,50,0.010526315789474
651,CPI-DNN,0.5,300,regression_perm,51,0.08421052631579
652,CPI-DNN,0.5,300,regression_perm,52,0.052631578947368
653,CPI-DNN,0.5,300,regression_perm,53,0.010526315789474
654,CPI-DNN,0.5,300,regression_perm,54,0.073684210526316
655,CPI-DNN,0.5,300,regression_perm,55,0.073684210526316
656,CPI-DNN,0.5,300,regression_perm,56,0.063157894736842
657,CPI-DNN,0.5,300,regression_perm,57,0.105263157894737
658,CPI-DNN,0.5,300,regression_perm,58,0.063157894736842
659,CPI-DNN,0.5,300,regression_perm,59,0.063157894736842
660,CPI-DNN,0.5,300,regression_perm,60,0.073684210526316
661,CPI-DNN,0.5,300,regression_perm,61,0.063157894736842
662,CPI-DNN,0.5,300,regression_perm,62,0.073684210526316
663,CPI-DNN,0.5,300,regression_perm,63,0.052631578947368
664,CPI-DNN,0.5,300,regression_perm,64,0.021052631578947
665,CPI-DNN,0.5,300,regression_perm,65,0.031578947368421
666,CPI-DNN,0.5,300,regression_perm,66,0.021052631578947
667,CPI-DNN,0.5,300,regression_perm,67,0.031578947368421
668,CPI-DNN,0.5,300,regression_perm,68,0.063157894736842
669,CPI-DNN,0.5,300,regression_perm,69,0.042105263157895
670,CPI-DNN,0.5,300,regression_perm,70,0.08421052631579
671,CPI-DNN,0.5,300,regression_perm,71,0.042105263157895
672,CPI-DNN,0.5,300,regression_perm,72,0.031578947368421
673,CPI-DNN,0.5,300,regression_perm,73,0.031578947368421
674,CPI-DNN,0.5,300,regression_perm,74,0.010526315789474
675,CPI-DNN,0.5,300,regression_perm,75,0.021052631578947
676,CPI-DNN,0.5,300,regression_perm,76,0.063157894736842
677,CPI-DNN,0.5,300,regression_perm,77,0.08421052631579
678,CPI-DNN,0.5,300,regression_perm,78,0.031578947368421
679,CPI-DNN,0.5,300,regression_perm,79,0.073684210526316
680,CPI-DNN,0.5,300,regression_perm,80,0.08421052631579
681,CPI-DNN,0.5,300,regression_perm,81,0.021052631578947
682,CPI-DNN,0.5,300,regression_perm,82,0.031578947368421
683,CPI-DNN,0.5,300,regression_perm,83,0.021052631578947
684,CPI-DNN,0.5,300,regression_perm,84,0.042105263157895
685,CPI-DNN,0.5,300,regression_perm,85,0
686,CPI-DNN,0.5,300,regression_perm,86,0.021052631578947
687,CPI-DNN,0.5,300,regression_perm,87,0.063157894736842
688,CPI-DNN,0.5,300,regression_perm,88,0.063157894736842
689,CPI-DNN,0.5,300,regression_perm,89,0.010526315789474
690,CPI-DNN,0.5,300,regression_perm,90,0.063157894736842
691,CPI-DNN,0.5,300,regression_perm,91,0.021052631578947
692,CPI-DNN,0.5,300,regression_perm,92,0.052631578947368
693,CPI-DNN,0.5,300,regression_perm,93,0.073684210526316
694,CPI-DNN,0.5,300,regression_perm,94,0.042105263157895
695,CPI-DNN,0.5,300,regression_perm,95,0.031578947368421
696,CPI-DNN,0.5,300,regression_perm,96,0.073684210526316
697,CPI-DNN,0.5,300,regression_perm,97,0.073684210526316
698,CPI-DNN,0.5,300,regression_perm,98,0.073684210526316
699,CPI-DNN,0.5,300,regression_perm,99,0.063157894736842
700,CPI-DNN,0.5,300,regression_perm,100,0.073684210526316
701,CPI-DNN,0.8,300,regression_perm,1,0.010526315789474
702,CPI-DNN,0.8,300,regression_perm,2,0.105263157894737
703,CPI-DNN,0.8,300,regression_perm,3,0.042105263157895
704,CPI-DNN,0.8,300,regression_perm,4,0.052631578947368
705,CPI-DNN,0.8,300,regression_perm,5,0.021052631578947
706,CPI-DNN,0.8,300,regression_perm,6,0.010526315789474
707,CPI-DNN,0.8,300,regression_perm,7,0.021052631578947
708,CPI-DNN,0.8,300,regression_perm,8,0.094736842105263
709,CPI-DNN,0.8,300,regression_perm,9,0.052631578947368
710,CPI-DNN,0.8,300,regression_perm,10,0.052631578947368
711,CPI-DNN,0.8,300,regression_perm,11,0.031578947368421
712,CPI-DNN,0.8,300,regression_perm,12,0.031578947368421
713,CPI-DNN,0.8,300,regression_perm,13,0.052631578947368
714,CPI-DNN,0.8,300,regression_perm,14,0.063157894736842
715,CPI-DNN,0.8,300,regression_perm,15,0.042105263157895
716,CPI-DNN,0.8,300,regression_perm,16,0.063157894736842
717,CPI-DNN,0.8,300,regression_perm,17,0.063157894736842
718,CPI-DNN,0.8,300,regression_perm,18,0.08421052631579
719,CPI-DNN,0.8,300,regression_perm,19,0.052631578947368
720,CPI-DNN,0.8,300,regression_perm,20,0.052631578947368
721,CPI-DNN,0.8,300,regression_perm,21,0.063157894736842
722,CPI-DNN,0.8,300,regression_perm,22,0.094736842105263
723,CPI-DNN,0.8,300,regression_perm,23,0.063157894736842
724,CPI-DNN,0.8,300,regression_perm,24,0.052631578947368
725,CPI-DNN,0.8,300,regression_perm,25,0.021052631578947
726,CPI-DNN,0.8,300,regression_perm,26,0.052631578947368
727,CPI-DNN,0.8,300,regression_perm,27,0.052631578947368
728,CPI-DNN,0.8,300,regression_perm,28,0.08421052631579
729,CPI-DNN,0.8,300,regression_perm,29,0.031578947368421
730,CPI-DNN,0.8,300,regression_perm,30,0.073684210526316
731,CPI-DNN,0.8,300,regression_perm,31,0.052631578947368
732,CPI-DNN,0.8,300,regression_perm,32,0.052631578947368
733,CPI-DNN,0.8,300,regression_perm,33,0.042105263157895
734,CPI-DNN,0.8,300,regression_perm,34,0.031578947368421
735,CPI-DNN,0.8,300,regression_perm,35,0.052631578947368
736,CPI-DNN,0.8,300,regression_perm,36,0.073684210526316
737,CPI-DNN,0.8,300,regression_perm,37,0.052631578947368
738,CPI-DNN,0.8,300,regression_perm,38,0.042105263157895
739,CPI-DNN,0.8,300,regression_perm,39,0.073684210526316
740,CPI-DNN,0.8,300,regression_perm,40,0.073684210526316
741,CPI-DNN,0.8,300,regression_perm,41,0.073684210526316
742,CPI-DNN,0.8,300,regression_perm,42,0.063157894736842
743,CPI-DNN,0.8,300,regression_perm,43,0.063157894736842
744,CPI-DNN,0.8,300,regression_perm,44,0.042105263157895
745,CPI-DNN,0.8,300,regression_perm,45,0.063157894736842
746,CPI-DNN,0.8,300,regression_perm,46,0.063157894736842
747,CPI-DNN,0.8,300,regression_perm,47,0.021052631578947
748,CPI-DNN,0.8,300,regression_perm,48,0.073684210526316
749,CPI-DNN,0.8,300,regression_perm,49,0.031578947368421
750,CPI-DNN,0.8,300,regression_perm,50,0.063157894736842
751,CPI-DNN,0.8,300,regression_perm,51,0.052631578947368
752,CPI-DNN,0.8,300,regression_perm,52,0.073684210526316
753,CPI-DNN,0.8,300,regression_perm,53,0.052631578947368
754,CPI-DNN,0.8,300,regression_perm,54,0.08421052631579
755,CPI-DNN,0.8,300,regression_perm,55,0.031578947368421
756,CPI-DNN,0.8,300,regression_perm,56,0.063157894736842
757,CPI-DNN,0.8,300,regression_perm,57,0.105263157894737
758,CPI-DNN,0.8,300,regression_perm,58,0.073684210526316
759,CPI-DNN,0.8,300,regression_perm,59,0.063157894736842
760,CPI-DNN,0.8,300,regression_perm,60,0.08421052631579
761,CPI-DNN,0.8,300,regression_perm,61,0.031578947368421
762,CPI-DNN,0.8,300,regression_perm,62,0.052631578947368
763,CPI-DNN,0.8,300,regression_perm,63,0.08421052631579
764,CPI-DNN,0.8,300,regression_perm,64,0.042105263157895
765,CPI-DNN,0.8,300,regression_perm,65,0.063157894736842
766,CPI-DNN,0.8,300,regression_perm,66,0.063157894736842
767,CPI-DNN,0.8,300,regression_perm,67,0.010526315789474
768,CPI-DNN,0.8,300,regression_perm,68,0.021052631578947
769,CPI-DNN,0.8,300,regression_perm,69,0.063157894736842
770,CPI-DNN,0.8,300,regression_perm,70,0.042105263157895
771,CPI-DNN,0.8,300,regression_perm,71,0.052631578947368
772,CPI-DNN,0.8,300,regression_perm,72,0.042105263157895
773,CPI-DNN,0.8,300,regression_perm,73,0.052631578947368
774,CPI-DNN,0.8,300,regression_perm,74,0.031578947368421
775,CPI-DNN,0.8,300,regression_perm,75,0.052631578947368
776,CPI-DNN,0.8,300,regression_perm,76,0.052631578947368
777,CPI-DNN,0.8,300,regression_perm,77,0.063157894736842
778,CPI-DNN,0.8,300,regression_perm,78,0.031578947368421
779,CPI-DNN,0.8,300,regression_perm,79,0.063157894736842
780,CPI-DNN,0.8,300,regression_perm,80,0.042105263157895
781,CPI-DNN,0.8,300,regression_perm,81,0.063157894736842
782,CPI-DNN,0.8,300,regression_perm,82,0.052631578947368
783,CPI-DNN,0.8,300,regression_perm,83,0.063157894736842
784,CPI-DNN,0.8,300,regression_perm,84,0.063157894736842
785,CPI-DNN,0.8,300,regression_perm,85,0.010526315789474
786,CPI-DNN,0.8,300,regression_perm,86,0.042105263157895
787,CPI-DNN,0.8,300,regression_perm,87,0.105263157894737
788,CPI-DNN,0.8,300,regression_perm,88,0.042105263157895
789,CPI-DNN,0.8,300,regression_perm,89,0.042105263157895
790,CPI-DNN,0.8,300,regression_perm,90,0.063157894736842
791,CPI-DNN,0.8,300,regression_perm,91,0.052631578947368
792,CPI-DNN,0.8,300,regression_perm,92,0.073684210526316
793,CPI-DNN,0.8,300,regression_perm,93,0.094736842105263
794,CPI-DNN,0.8,300,regression_perm,94,0.031578947368421
795,CPI-DNN,0.8,300,regression_perm,95,0.052631578947368
796,CPI-DNN,0.8,300,regression_perm,96,0.073684210526316
797,CPI-DNN,0.8,300,regression_perm,97,0.073684210526316
798,CPI-DNN,0.8,300,regression_perm,98,0.021052631578947
799,CPI-DNN,0.8,300,regression_perm,99,0.042105263157895
800,CPI-DNN,0.8,300,regression_perm,100,0.052631578947368
