"","method","correlation","n_samples","prob_data","iteration","prob_type","V1"
"72","CPI-DNN",0.8,8357,"regression_combine",72,"regression",0.676470588235294
"73","CPI-DNN",0.8,8357,"regression_combine",73,"regression",0.352941176470588
"74","CPI-DNN",0.8,8357,"regression_combine",74,"regression",0.617647058823529
"75","CPI-DNN",0.8,8357,"regression_combine",75,"regression",0.382352941176471
"76","CPI-DNN",0.8,8357,"regression_combine",76,"regression",0.852941176470588
"77","CPI-DNN",0.8,8357,"regression_combine",77,"regression",0.617647058823529
"78","CPI-DNN",0.8,8357,"regression_combine",78,"regression",0.735294117647059
"79","CPI-DNN",0.8,8357,"regression_combine",79,"regression",0.529411764705882
"80","CPI-DNN",0.8,8357,"regression_combine",80,"regression",0.911764705882353
"81","CPI-DNN",0.8,8357,"regression_combine",81,"regression",0.676470588235294
"82","CPI-DNN",0.8,8357,"regression_combine",82,"regression",0.676470588235294
"83","CPI-DNN",0.8,8357,"regression_combine",83,"regression",0.5
"84","CPI-DNN",0.8,8357,"regression_combine",84,"regression",0.794117647058823
"85","CPI-DNN",0.8,8357,"regression_combine",85,"regression",0.882352941176471
"86","CPI-DNN",0.8,8357,"regression_combine",86,"regression",0.941176470588235
"87","CPI-DNN",0.8,8357,"regression_combine",87,"regression",0.5
"88","CPI-DNN",0.8,8357,"regression_combine",88,"regression",0.764705882352941
"89","CPI-DNN",0.8,8357,"regression_combine",89,"regression",0.235294117647059
"90","CPI-DNN",0.8,8357,"regression_combine",90,"regression",0.941176470588235
"91","CPI-DNN",0.8,8357,"regression_combine",91,"regression",0.352941176470588
"92","CPI-DNN",0.8,8357,"regression_combine",92,"regression",0.558823529411765
"93","CPI-DNN",0.8,8357,"regression_combine",93,"regression",0.647058823529412
"94","CPI-DNN",0.8,8357,"regression_combine",94,"regression",0.441176470588235
"95","CPI-DNN",0.8,8357,"regression_combine",95,"regression",0.882352941176471
"96","CPI-DNN",0.8,8357,"regression_combine",96,"regression",0.558823529411765
"97","CPI-DNN",0.8,8357,"regression_combine",97,"regression",0.470588235294118
"98","CPI-DNN",0.8,8357,"regression_combine",98,"regression",0.588235294117647
"99","CPI-DNN",0.8,8357,"regression_combine",99,"regression",0.441176470588235
"100","CPI-DNN",0.8,8357,"regression_combine",100,"regression",0.5
"101","Permfit-DNN",0.8,8357,"regression_combine",1,"regression",0.470588235294118
"102","Permfit-DNN",0.8,8357,"regression_combine",2,"regression",0.117647058823529
"103","Permfit-DNN",0.8,8357,"regression_combine",3,"regression",0.264705882352941
"104","Permfit-DNN",0.8,8357,"regression_combine",4,"regression",0.264705882352941
"105","Permfit-DNN",0.8,8357,"regression_combine",5,"regression",0.470588235294118
"106","Permfit-DNN",0.8,8357,"regression_combine",6,"regression",0.352941176470588
"107","Permfit-DNN",0.8,8357,"regression_combine",7,"regression",0.323529411764706
"108","Permfit-DNN",0.8,8357,"regression_combine",8,"regression",0.205882352941176
"109","Permfit-DNN",0.8,8357,"regression_combine",9,"regression",0.529411764705882
"110","Permfit-DNN",0.8,8357,"regression_combine",10,"regression",0.205882352941176
"111","Permfit-DNN",0.8,8357,"regression_combine",11,"regression",0.264705882352941
"112","Permfit-DNN",0.8,8357,"regression_combine",12,"regression",0.235294117647059
"113","Permfit-DNN",0.8,8357,"regression_combine",13,"regression",0.411764705882353
"114","Permfit-DNN",0.8,8357,"regression_combine",14,"regression",0.117647058823529
"115","Permfit-DNN",0.8,8357,"regression_combine",15,"regression",0.470588235294118
"116","Permfit-DNN",0.8,8357,"regression_combine",16,"regression",0.352941176470588
"117","Permfit-DNN",0.8,8357,"regression_combine",17,"regression",0.382352941176471
"118","Permfit-DNN",0.8,8357,"regression_combine",18,"regression",0.205882352941176
"119","Permfit-DNN",0.8,8357,"regression_combine",19,"regression",0.352941176470588
"120","Permfit-DNN",0.8,8357,"regression_combine",20,"regression",0.352941176470588
"121","Permfit-DNN",0.8,8357,"regression_combine",21,"regression",0.323529411764706
"122","Permfit-DNN",0.8,8357,"regression_combine",22,"regression",0.411764705882353
"123","Permfit-DNN",0.8,8357,"regression_combine",23,"regression",0.264705882352941
"124","Permfit-DNN",0.8,8357,"regression_combine",24,"regression",0.411764705882353
"125","Permfit-DNN",0.8,8357,"regression_combine",25,"regression",0.352941176470588
"126","Permfit-DNN",0.8,8357,"regression_combine",26,"regression",0.470588235294118
"127","Permfit-DNN",0.8,8357,"regression_combine",27,"regression",0.264705882352941
"128","Permfit-DNN",0.8,8357,"regression_combine",28,"regression",0.264705882352941
"129","Permfit-DNN",0.8,8357,"regression_combine",29,"regression",0.5
"130","Permfit-DNN",0.8,8357,"regression_combine",30,"regression",0.382352941176471
"131","Permfit-DNN",0.8,8357,"regression_combine",31,"regression",0.176470588235294
"132","Permfit-DNN",0.8,8357,"regression_combine",32,"regression",0.411764705882353
"133","Permfit-DNN",0.8,8357,"regression_combine",33,"regression",0.0882352941176471
"134","Permfit-DNN",0.8,8357,"regression_combine",34,"regression",0.235294117647059
"135","Permfit-DNN",0.8,8357,"regression_combine",35,"regression",0.176470588235294
"136","Permfit-DNN",0.8,8357,"regression_combine",36,"regression",0.205882352941176
"137","Permfit-DNN",0.8,8357,"regression_combine",37,"regression",0.470588235294118
"138","Permfit-DNN",0.8,8357,"regression_combine",38,"regression",0.264705882352941
"139","Permfit-DNN",0.8,8357,"regression_combine",39,"regression",0.470588235294118
"140","Permfit-DNN",0.8,8357,"regression_combine",40,"regression",0.470588235294118
"141","Permfit-DNN",0.8,8357,"regression_combine",41,"regression",0.323529411764706
"142","Permfit-DNN",0.8,8357,"regression_combine",42,"regression",0.264705882352941
"143","Permfit-DNN",0.8,8357,"regression_combine",43,"regression",0.529411764705882
"144","Permfit-DNN",0.8,8357,"regression_combine",44,"regression",0.176470588235294
"145","Permfit-DNN",0.8,8357,"regression_combine",45,"regression",0.323529411764706
"146","Permfit-DNN",0.8,8357,"regression_combine",46,"regression",0.323529411764706
"147","Permfit-DNN",0.8,8357,"regression_combine",47,"regression",0.205882352941176
"148","Permfit-DNN",0.8,8357,"regression_combine",48,"regression",0.176470588235294
"149","Permfit-DNN",0.8,8357,"regression_combine",49,"regression",0.147058823529412
"150","Permfit-DNN",0.8,8357,"regression_combine",50,"regression",0.176470588235294
"151","Permfit-DNN",0.8,8357,"regression_combine",51,"regression",0.147058823529412
"152","Permfit-DNN",0.8,8357,"regression_combine",52,"regression",0.264705882352941
"153","Permfit-DNN",0.8,8357,"regression_combine",53,"regression",0.205882352941176
"154","Permfit-DNN",0.8,8357,"regression_combine",54,"regression",0.176470588235294
"155","Permfit-DNN",0.8,8357,"regression_combine",55,"regression",0.176470588235294
"156","Permfit-DNN",0.8,8357,"regression_combine",56,"regression",0.294117647058824
"157","Permfit-DNN",0.8,8357,"regression_combine",57,"regression",0.117647058823529
"158","Permfit-DNN",0.8,8357,"regression_combine",58,"regression",0.411764705882353
"159","Permfit-DNN",0.8,8357,"regression_combine",59,"regression",0.352941176470588
"160","Permfit-DNN",0.8,8357,"regression_combine",60,"regression",0.352941176470588
"161","Permfit-DNN",0.8,8357,"regression_combine",61,"regression",0.382352941176471
"162","Permfit-DNN",0.8,8357,"regression_combine",62,"regression",0.470588235294118
"163","Permfit-DNN",0.8,8357,"regression_combine",63,"regression",0.382352941176471
"164","Permfit-DNN",0.8,8357,"regression_combine",64,"regression",0.264705882352941
"165","Permfit-DNN",0.8,8357,"regression_combine",65,"regression",0.382352941176471
