method,score,elapsed,correlation,n_samples,prob_data,iteration,importance,p_value
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,1.3256619083982213,0.0
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,1.746582224255481,0.0
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,1.7120221936385351,0.0
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,1.5300004862559322,0.0
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,6.236357648528924,0.0
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.20293101144394382,1.2872805428864065e-68
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,7.656550644110428,0.0
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,7.494389898042401,0.0
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,15.5979735540636,0.0
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.3239888617709982,6.289517623043123e-99
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,16.74177969008989,0.0
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.4626173627681739,1.528011410799357e-144
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,-0.00019202483076787664,0.6317905130657768
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0011616659322444519,0.10328286470444809
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,-0.00033457207215656837,0.6601886235475872
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.005188361539276381,0.018009655398115366
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0007207919433364042,0.17767814505212015
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0023002799814506544,0.042138892182089646
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0007897308140373567,0.22446741636955042
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0008062649454856166,0.25387321038265365
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0004321179325039875,0.32129421719351486
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,-0.00021582080033336596,0.6565129986580258
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,-0.00023078876027106445,0.807303664265379
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.000529634460200921,0.12631464054793712
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0023680138030164463,0.11657635021204849
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.001135621673771999,0.14096384095956793
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0038780647037088356,0.0950244975599222
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.017313438747435395,2.981188663615141e-06
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0033588278492174533,0.06634676654703373
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0012834105288593374,0.12691591416142
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0010637725756810585,0.2567614746756952
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,-2.6239190458206397e-05,0.5121083845906754
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,9.912103798429799e-05,0.43198421939509835
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,-0.0005996917970586126,0.7916122555571539
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,-0.00016532206975666054,0.6936348313227861
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,-0.000120450197740087,0.5583484922140439
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.010181353666268898,2.4340750485123468e-06
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,-0.003036386776273441,0.9844791677750645
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,-0.0012343392002487146,0.8223403417886892
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.00011094859392554504,0.4579121210969338
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0012042711362671124,0.08026192901858814
Permfit-DNN,0.9382332362287109,20089.564915895462,0.8,10000,regression_combine,2,0.0012400643861813362,0.1023250851246077
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.3448027764420255,6.372071110982704e-83
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,16.093105378148415,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,1.889771492990156,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,1.4189928496956945,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,7.016732383414716,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,1.5148142218413052,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,1.9046193805264673,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,1.340042707326952,7.424377441173127e-303
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,1.574981178545984,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,1.8815357510149748,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,16.23119453164399,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,6.907798815514738,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,14.218372155296768,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.1713999137503141,2.3760240363652136e-53
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.3464402746575864,7.837986200263379e-86
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,17.48386658862534,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,15.289983415255131,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.28776274913937205,3.220631877540025e-65
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,17.542876424154624,0.0
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.33005786399277365,1.429805273845881e-78
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.0010164519973465693,0.23875350368262888
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.004614139135127391,0.005835984839123853
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.0017241242769593114,0.04306220004235989
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.006270341954109741,0.0026780087370474807
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.007031747784586268,0.00044641897420093836
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.0008194540536880849,0.10132986987978249
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.0056808324907910435,0.000559131363048374
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.01610256392120915,3.522038411711937e-05
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.008409134127359365,0.0016678027028168769
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.001320131360350436,0.31350140593871895
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,-0.0008346819679012576,0.6296086990975099
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.01090802658745796,0.0023177679345995146
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,-0.0014105147162524565,0.9413775329470118
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.014011938743551266,7.13579599601112e-05
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,-0.0009815312909265013,0.6874875397740797
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.006764073000554389,0.004820759373299081
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.02387452588275512,1.4979616106987283e-07
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.009095243007820488,0.001419597518345012
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.002045914579289779,0.17625240278054882
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.0017161672645759473,0.20544920657581828
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.011713406612264653,0.0007294672408148612
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.0015275036794805345,0.11398455032110894
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.008156844247118437,5.4517967705895905e-05
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,-7.108860930594742e-05,0.5410559560692951
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,-0.0010277023759273848,0.7609418916602368
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,-0.0007673065581104809,0.7036331723954904
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.000192733381227625,0.46425005083460574
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.005247321384692737,0.0019025394351931575
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.010235638588038064,4.15395003847264e-05
Permfit-DNN,0.937890355444665,17625.330997943878,0.8,10000,regression_combine,3,0.011500094857010196,9.82624910800938e-05
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,6.801082066398427,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,15.7249685659702,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,6.656811134560604,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,7.283928731140007,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,16.381964275176866,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,17.33779655639631,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.24467550025256368,2.0883728370386613e-68
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,7.510185242965634,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,7.426427390806351,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,16.186919856766984,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,1.4560885492685327,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,7.306104614051937,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,16.329514105611615,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,1.496814848493249,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,7.201614125571515,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,15.89960694870834,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,1.7579730730115437,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,16.801015943034646,0.0
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.3548228074381844,1.3603385265652832e-96
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,1.1964138032480571,1.0380659616766776e-294
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.002703594562075128,0.02870932639122448
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.0036070257232992814,0.015404011988889424
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.0022469443493219137,0.027747127078990092
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.00012104087704699986,0.2634084836928394
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-0.00016252551304346704,0.637175667250956
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.0012911066211028419,0.07457973024969464
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-0.00041699107240533815,0.9343299969692137
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-0.00017647419505457102,0.5375640261221093
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-0.00048188692233756554,0.7790445520872931
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-0.0008172191760016926,0.6876578814714484
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.007763022804488598,0.041733893300192434
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.0038367599319064183,0.000784844511911122
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-0.002462602268678436,0.9983374733085728
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-0.0010961848866468341,0.9457299170095542
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.00380658071479735,0.0004794808153281762
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-0.0015756330293042078,0.9413685901845402
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.00955549746467666,0.0014987131934956536
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.001868663096611046,0.20982894301561172
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-5.172978519953606e-05,0.5169082816957823
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.005301219176873468,0.003377675378081308
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.0023557004200709655,0.041381481491325145
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.0019612223292567827,0.08517304767862899
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.0004140428447745864,0.23864068467209149
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.0024384262400685497,0.049377825753124126
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.003857732663376261,0.004359251571326995
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,0.00033957870207900343,0.04267571350442231
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-0.0009480467517662635,0.9233404892663939
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-0.0010520559755422133,0.7794436206582878
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,5.930237724570153e-05,0.45926818366522143
Permfit-DNN,0.9379471444791756,17470.568512916565,0.8,10000,regression_combine,4,-0.000908171743302702,0.6120257846290159
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,1.1563186904564398,7.926733056894972e-164
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,16.351552131450873,0.0
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.3957177046627147,5.425899043515928e-66
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.5495248926003161,4.824865617080845e-87
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,1.4709389904152919,9.412737647259393e-218
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,6.989408210187334,0.0
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,5.410191755388186,0.0
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,15.142335543633969,0.0
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,15.972386971146806,0.0
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,16.90062680517777,0.0
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.32977820627933213,7.755251598465197e-53
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,1.8454240116710119,3.8204130356237506e-261
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,17.67719105221465,0.0
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,16.765369225000626,0.0
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,17.617887252654903,0.0
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,7.5932455763448425,0.0
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,17.131953464679928,0.0
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,2.008460372397985,4.509439867907688e-285
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,1.3054266655002826,2.6652068736282533e-179
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,1.1826516069708222,1.0972530088857991e-183
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.002536051537026845,0.11290832690185104
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.0007469347132861911,0.28776188203380715
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.004707772433399061,0.0052186859567410135
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.015098679866626304,7.814510521099628e-05
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,-0.0022471709539824618,0.9109892388379325
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,-0.001089970861684293,0.7481751439882687
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,-0.0002395503058682401,0.5493271653725718
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.010454354346556135,0.00043392473447271006
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,-0.0016324489206026584,0.8620739087205538
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.004789242725771378,0.010337495107839585
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.0011943481497107766,0.28341143657616985
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.011796387289425933,0.0031428789038069585
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.008070727585355325,0.05716448415792677
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.002187631491304838,0.3068793595517465
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,-0.0010045594918495807,0.6356364264906935
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.012911734462828582,0.00038814868055823796
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,-0.0016204192000107349,0.7297017714926379
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.007676599215327385,0.0123305715733686
Permfit-DNN,0.9372729645603669,19989.707704782486,0.8,10000,regression_combine,5,0.017963033282553158,0.0011682293313326397
