"","method","correlation","n_samples","prob_data","iteration","prob_type","V1"
"82","Permfit-DNN",0.8,10000,"regression_combine",82,"regression",0.133333333333333
"83","Permfit-DNN",0.8,10000,"regression_combine",83,"regression",0.266666666666667
"84","Permfit-DNN",0.8,10000,"regression_combine",84,"regression",0.366666666666667
"85","Permfit-DNN",0.8,10000,"regression_combine",85,"regression",0.7
"86","Permfit-DNN",0.8,10000,"regression_combine",86,"regression",0.4
"87","Permfit-DNN",0.8,10000,"regression_combine",87,"regression",0.433333333333333
"88","Permfit-DNN",0.8,10000,"regression_combine",88,"regression",0.366666666666667
"89","Permfit-DNN",0.8,10000,"regression_combine",89,"regression",0.5
"90","Permfit-DNN",0.8,10000,"regression_combine",90,"regression",0.433333333333333
"91","Permfit-DNN",0.8,10000,"regression_combine",91,"regression",0.333333333333333
"92","Permfit-DNN",0.8,10000,"regression_combine",92,"regression",0.333333333333333
"93","Permfit-DNN",0.8,10000,"regression_combine",93,"regression",0.4
"94","Permfit-DNN",0.8,10000,"regression_combine",94,"regression",0.4
"95","Permfit-DNN",0.8,10000,"regression_combine",95,"regression",0.433333333333333
"96","Permfit-DNN",0.8,10000,"regression_combine",96,"regression",0.666666666666667
"97","Permfit-DNN",0.8,10000,"regression_combine",97,"regression",0.8
"98","Permfit-DNN",0.8,10000,"regression_combine",98,"regression",0.5
"99","Permfit-DNN",0.8,10000,"regression_combine",99,"regression",0.433333333333333
"100","Permfit-DNN",0.8,10000,"regression_combine",100,"regression",0.333333333333333
"101","CPI-DNN",0.8,10000,"regression_combine",1,"regression",0
"102","CPI-DNN",0.8,10000,"regression_combine",2,"regression",0.0666666666666667
"103","CPI-DNN",0.8,10000,"regression_combine",3,"regression",0.1
"104","CPI-DNN",0.8,10000,"regression_combine",4,"regression",0.0333333333333333
"105","CPI-DNN",0.8,10000,"regression_combine",5,"regression",0.0333333333333333
"106","CPI-DNN",0.8,10000,"regression_combine",6,"regression",0.1
"107","CPI-DNN",0.8,10000,"regression_combine",7,"regression",0.1
"108","CPI-DNN",0.8,10000,"regression_combine",8,"regression",0.0666666666666667
"109","CPI-DNN",0.8,10000,"regression_combine",9,"regression",0.1
"110","CPI-DNN",0.8,10000,"regression_combine",10,"regression",0.0333333333333333
"111","CPI-DNN",0.8,10000,"regression_combine",11,"regression",0.0333333333333333
"112","CPI-DNN",0.8,10000,"regression_combine",12,"regression",0.0333333333333333
"113","CPI-DNN",0.8,10000,"regression_combine",13,"regression",0.0666666666666667
"114","CPI-DNN",0.8,10000,"regression_combine",14,"regression",0
"115","CPI-DNN",0.8,10000,"regression_combine",15,"regression",0.0333333333333333
"116","CPI-DNN",0.8,10000,"regression_combine",16,"regression",0.0666666666666667
"117","CPI-DNN",0.8,10000,"regression_combine",17,"regression",0.1
"118","CPI-DNN",0.8,10000,"regression_combine",18,"regression",0.1
"119","CPI-DNN",0.8,10000,"regression_combine",19,"regression",0.166666666666667
"120","CPI-DNN",0.8,10000,"regression_combine",20,"regression",0.133333333333333
"121","CPI-DNN",0.8,10000,"regression_combine",21,"regression",0.0333333333333333
"122","CPI-DNN",0.8,10000,"regression_combine",22,"regression",0.0666666666666667
"123","CPI-DNN",0.8,10000,"regression_combine",23,"regression",0.0333333333333333
"124","CPI-DNN",0.8,10000,"regression_combine",24,"regression",0.0666666666666667
"125","CPI-DNN",0.8,10000,"regression_combine",25,"regression",0.0666666666666667
"126","CPI-DNN",0.8,10000,"regression_combine",26,"regression",0.0333333333333333
"127","CPI-DNN",0.8,10000,"regression_combine",27,"regression",0.0666666666666667
"128","CPI-DNN",0.8,10000,"regression_combine",28,"regression",0.0666666666666667
"129","CPI-DNN",0.8,10000,"regression_combine",29,"regression",0.0666666666666667
"130","CPI-DNN",0.8,10000,"regression_combine",30,"regression",0
"131","CPI-DNN",0.8,10000,"regression_combine",31,"regression",0
"132","CPI-DNN",0.8,10000,"regression_combine",32,"regression",0.1
"133","CPI-DNN",0.8,10000,"regression_combine",33,"regression",0.0333333333333333
"134","CPI-DNN",0.8,10000,"regression_combine",34,"regression",0.0333333333333333
"135","CPI-DNN",0.8,10000,"regression_combine",35,"regression",0.1
"136","CPI-DNN",0.8,10000,"regression_combine",36,"regression",0.1
"137","CPI-DNN",0.8,10000,"regression_combine",37,"regression",0.0333333333333333
"138","CPI-DNN",0.8,10000,"regression_combine",38,"regression",0.0333333333333333
"139","CPI-DNN",0.8,10000,"regression_combine",39,"regression",0
"140","CPI-DNN",0.8,10000,"regression_combine",40,"regression",0
"141","CPI-DNN",0.8,10000,"regression_combine",41,"regression",0
"142","CPI-DNN",0.8,10000,"regression_combine",42,"regression",0.0666666666666667
"143","CPI-DNN",0.8,10000,"regression_combine",43,"regression",0.0666666666666667
"144","CPI-DNN",0.8,10000,"regression_combine",44,"regression",0.133333333333333
"145","CPI-DNN",0.8,10000,"regression_combine",45,"regression",0.133333333333333
"146","CPI-DNN",0.8,10000,"regression_combine",46,"regression",0
"147","CPI-DNN",0.8,10000,"regression_combine",47,"regression",0.0333333333333333
"148","CPI-DNN",0.8,10000,"regression_combine",48,"regression",0
"149","CPI-DNN",0.8,10000,"regression_combine",49,"regression",0
"150","CPI-DNN",0.8,10000,"regression_combine",50,"regression",0.1
"151","CPI-DNN",0.8,10000,"regression_combine",51,"regression",0.0333333333333333
"152","CPI-DNN",0.8,10000,"regression_combine",52,"regression",0.0666666666666667
"153","CPI-DNN",0.8,10000,"regression_combine",53,"regression",0
"154","CPI-DNN",0.8,10000,"regression_combine",54,"regression",0.0666666666666667
"155","CPI-DNN",0.8,10000,"regression_combine",55,"regression",0
"156","CPI-DNN",0.8,10000,"regression_combine",56,"regression",0.1
"157","CPI-DNN",0.8,10000,"regression_combine",57,"regression",0.0666666666666667
"158","CPI-DNN",0.8,10000,"regression_combine",58,"regression",0
